clave_nombre,id,sku,nombre_comercial,molecula,forma,laboratorio,foto_url,total_grupo,lab_distintos
PREDNISOLONA ACETATO 1 % SUSPENSION OFTALMICA,38581,ME43411,PREDNISOLONA ACETATO 1 % SUSPENSION OFTALMICA,,SUSPENSION ORAL,"LABORATORIOS L.O. OFTALMI, C.A.",,2,2
PREDNISOLONA ACETATO 1 % SUSPENSION OFTALMICA,38683,ME43177,PREDNISOLONA ACETATO 1 % SUSPENSION OFTALMICA,Prednisolona,SOLUCION OFTALMICA,INDIANA OPHTHALMICS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28303.jpg,2,2
OLMESARTAN MEDOXOMILO 20 MG,38590,ME42752/2,OLMESARTAN MEDOXOMILO 20 mg X 10 TABLETAS RECUBIERTAS,Olmesartan Medoxomilo,TABLETAS,SYNOKEM PHARMACEUTICALS LIMITED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18568.jpg,3,2
OLMESARTAN MEDOXOMILO 20 MG,38591,ME42752/3,OLMESARTAN MEDOXOMILO 20 mg X 30 TABLETAS RECUBIERTAS,Olmesartan Medoxomilo,TABLETAS,SYNOKEM PHARMACEUTICALS LIMITED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99097.jpg,3,2
OLMESARTAN MEDOXOMILO 20 MG,39325,ME38415,OLMESARTAN MEDOXOMILO 20 mg X 30 TABLETAS RECUBIERTAS,,TABLETAS,"CALOX INTERNATIONAL, C.A.",,3,2
OLMESARTAN MEDOXOMILO 40 MG,38593,ME42751/2,OLMESARTAN MEDOXOMILO 40 mg X 10 TABLETAS RECUBIERTAS,Olmesartan Medoxomilo,TABLETAS,SYNOKEM PHARMACEUTICALS LIMITED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18584.jpg,3,2
OLMESARTAN MEDOXOMILO 40 MG,38594,ME42751/3,OLMESARTAN MEDOXOMILO 40 mg X 30 TABLETAS RECUBIERTAS,Olmesartan Medoxomilo,TABLETAS,SYNOKEM PHARMACEUTICALS LIMITED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99045.jpg,3,2
OLMESARTAN MEDOXOMILO 40 MG,39099,ME38313,OLMESARTAN MEDOXOMILO 40 mg X 30 TABLETAS RECUBIERTAS,,TABLETAS,"CALOX INTERNATIONAL, C.A.",,3,2
OMEPRAZOL 20 MG,38596,ME27785/3,OMEPRAZOL 20 mg X 10 CAPSULAS CON MICROGRANULOS ENTERICOS,,CAPSULAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53303.jpg,15,5
OMEPRAZOL 20 MG,38597,ME27785/4,OMEPRAZOL 20 mg X 14 CAPSULAS CON MICROGRANULOS ENTERICOS,,CAPSULAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21060.jpg,15,5
OMEPRAZOL 20 MG,38598,ME27785/5,OMEPRAZOL 20 mg X 28 CAPSULAS CON MICROGRANULOS ENTERICOS,,CAPSULAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8254.jpg,15,5
OMEPRAZOL 20 MG,38599,ME27785/6,OMEPRAZOL 20 mg X 30 CAPSULAS CON MICROGRANULOS ENTERICOS,,CAPSULAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24329.jpg,15,5
OMEPRAZOL 20 MG,38600,ME27785/2,OMEPRAZOL 20 mg X 7 CAPSULAS CON MICROGRANULOS ENTERICOS,,CAPSULAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20777.jpg,15,5
OMEPRAZOL 20 MG,38601,ME28613/3,OMEPRAZOL 20 mg X 30 CAPSULAS CON MICROGRANULOS CON CUBIERTA ENTERICA,,CAPSULAS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98882.jpg,15,5
OMEPRAZOL 20 MG,38602,ME28613/2,OMEPRAZOL 20 mg X 8 CAPSULAS CON MICROGRANULOS CON CUBIERTA ENTERICA,,CAPSULAS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6497.jpg,15,5
OMEPRAZOL 20 MG,38603,ME43675/4,OMEPRAZOL 20 mg X 10 CAPSULAS GASTRORRESISTENTES,(+)-tetrabenazina - Omeprazol,CAPSULAS,K.A. MALLE PHARMACEUTICALS LTD,,15,5
OMEPRAZOL 20 MG,38604,ME43675/5,OMEPRAZOL 20 mg X 20 CAPSULAS GASTRORRESISTENTES,(+)-tetrabenazina - Omeprazol,CAPSULAS,K.A. MALLE PHARMACEUTICALS LTD,,15,5
OMEPRAZOL 20 MG,38605,ME43675/6,OMEPRAZOL 20 mg X 30 CAPSULAS GASTRORRESISTENTES,(+)-tetrabenazina - Omeprazol,CAPSULAS,K.A. MALLE PHARMACEUTICALS LTD,,15,5
OMEPRAZOL 20 MG,38606,ME43675/2,OMEPRAZOL 20 mg X 7 CAPSULAS GASTRORRESISTENTES,(+)-tetrabenazina - Omeprazol,CAPSULAS,K.A. MALLE PHARMACEUTICALS LTD,,15,5
OMEPRAZOL 20 MG,38607,ME43675/3,OMEPRAZOL 20 mg X 8 CAPSULAS GASTRORRESISTENTES,(+)-tetrabenazina - Omeprazol,CAPSULAS,K.A. MALLE PHARMACEUTICALS LTD,,15,5
OMEPRAZOL 20 MG,39328,ME30489,OMEPRAZOL 20 mg X 28 CAPSULAS,,CAPSULAS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",,15,5
OMEPRAZOL 20 MG,39329,ME35417/3,OMEPRAZOL 20 mg X 30 CAPSULAS,,CAPSULAS,"LABORATORIOS L.O. OFTALMI, C.A.",,15,5
OMEPRAZOL 20 MG,39330,ME35417/2,OMEPRAZOL 20 mg X 7 CAPSULAS,,CAPSULAS,"LABORATORIOS L.O. OFTALMI, C.A.",,15,5
OMEPRAZOL 40 MG,38608,ME42404/3,OMEPRAZOL 40 mg X 30 CAPSULAS CON MICROGRANULOS GASTRORRESISTENTES,,CAPSULAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23870.jpg,8,5
OMEPRAZOL 40 MG,38609,ME42404/2,OMEPRAZOL 40 mg X 7 CAPSULAS CON MICROGRANULOS GASTRORRESISTENTES,,CAPSULAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29583.jpg,8,5
OMEPRAZOL 40 MG,38610,ME41965/3,OMEPRAZOL 40 mg X 30 CAPSULAS GASTRORRESISTENTES,,CAPSULAS,"LABORATORIOS LETI, S.A.V.",,8,5
OMEPRAZOL 40 MG,38611,ME41965/2,OMEPRAZOL 40 mg X 10 CAPSULAS GASTRORRESISTENTES,,CAPSULAS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/16765.jpg,8,5
OMEPRAZOL 40 MG,38613,HO33836,OMEPRAZOL 40 mg X 1 AMPOLLAS,Omeprazol,INYECTABLE,VITALIS S.A.C.I.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51351.jpg,8,5
OMEPRAZOL 40 MG,39326,ME43452/2,OMEPRAZOL 40 mg X 7 CAPSULAS GASTRORRESISTENTES,,CAPSULAS,"LABORATORIOS L.O. OFTALMI, C.A.",,8,5
OMEPRAZOL 40 MG,39327,ME43452/3,OMEPRAZOL 40 mg X 30 CAPSULAS GASTRORRESISTENTES,,CAPSULAS,"LABORATORIOS L.O. OFTALMI, C.A.",,8,5
OMEPRAZOL 40 MG,39555,HO44444,OMEPRAZOL 40 mg X 10 AMPOLLAS,Omeprazol,INYECTABLE,"ZHEJIANG XIANJU PHARMACEUTICAL CO., LTD. (TAIZHOU)",https://pccentro.net.ve/img/s/7/7/8/8/6/77886-large_default.webp,8,5
ONDANSETRON 8 MG / 4 ML,38617,HO37763/2,ONDANSETRON 8 mg / 4 mL X 1 AMPOLLAS,,INYECTABLE,EMPRESA LABORATORIOS AICA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53239.jpg,2,1
ONDANSETRON 8 MG / 4 ML,38618,HO37763/3,ONDANSETRON 8 mg / 4 mL X 5 AMPOLLAS,,INYECTABLE,EMPRESA LABORATORIOS AICA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52480.jpg,2,1
ONDATRIN 2 MG / ML,38621,HO35150/2,ONDATRIN 2 mg / mL X 1 AMPOLLAS,Ondansetron,INYECTABLE,"LABORATORIO BEHRENS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13380.jpg,2,1
ONDATRIN 2 MG / ML,38622,HO35150/3,ONDATRIN 2 mg / mL X 5 AMPOLLAS,Ondansetron,INYECTABLE,"LABORATORIO BEHRENS, C.A.",https://pccentro.net.ve/img/s/6/8/7/8/0/68780-large_default.webp,2,1
OXOLAMINA CITRATO 50 MG / 5 ML JARABE,38632,ME26219,OXOLAMINA CITRATO 50 mg / 5 mL JARABE,,JARABE,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28837.jpg,2,2
OXOLAMINA CITRATO 50 MG / 5 ML JARABE,39336,ME35922,OXOLAMINA CITRATO 50 mg / 5 mL JARABE,,JARABE,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11513.jpg,2,2
PANTOPRAZOL 40 MG,38634,ME37274,PANTOPRAZOL 40 mg X 10 COMPRIMIDOS CON CUBIERTA DE LIBERACION ENTERICA,Pantoprazol,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98455.jpg,3,3
PANTOPRAZOL 40 MG,38635,HO39516,PANTOPRAZOL 40 mg X 1 AMPOLLAS,,INYECTABLE,WEXFORD LABORATORIES PVT. LTD.,,3,3
PANTOPRAZOL 40 MG,38636,ME43468,PANTOPRAZOL 40 mg X 7 TABLETAS DE LIBERACION RETARDADA,,TABLETAS,REMUS PHARMACEUTICALS PVT. LTD.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20517.jpg,3,3
PEGYT 150 MG,38646,ME39670/2,PEGYT 150 mg X 20 CAPSULAS,Pregabalina,CAPSULAS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21676.jpg,2,1
PEGYT 150 MG,38647,ME39670/3,PEGYT 150 mg X 30 CAPSULAS,Pregabalina,CAPSULAS,"LABORATORIOS LETI, S.A.V.",https://pccentro.net.ve/img/s/8/4/1/0/5/84105-large_default.webp,2,1
PENTOXIFILINA 400 MG,38651,ME27020,PENTOXIFILINA 400 mg X 30 COMPRIMIDOS RECUBIERTOS DE ACCION PROLONGADA,Pentoxifilina,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21851.jpg,2,2
PENTOXIFILINA 400 MG,39562,ME34155,PENTOXIFILINA 400 mg X 30 TABLETAS RECUBIERTAS DE LIBERACION PROLONGADA,Pentoxifilina,TABLETAS,EMPRESA LABORATORIOS MEDSOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28576.jpg,2,2
PINAVERIUM BROMURO 100 MG,38663,ME37698/2,PINAVERIUM BROMURO 100 mg X 20 TABLETAS RECUBIERTAS,,TABLETAS,"CALOX INTERNATIONAL, C.A.",,2,1
PINAVERIUM BROMURO 100 MG,38664,ME37698/3,PINAVERIUM BROMURO 100 mg X 30 TABLETAS RECUBIERTAS,,TABLETAS,"CALOX INTERNATIONAL, C.A.",,2,1
PINAVIX 100 MG,38665,ME40606/3,PINAVIX 100 mg X 30 COMPRIMIDOS RECUBIERTOS,Pinaverio,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13663.jpg,2,1
PINAVIX 100 MG,38666,ME40606/2,PINAVIX 100 mg X 20 COMPRIMIDOS RECUBIERTOS,Pinaverio,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50990.jpg,2,1
PLIDAN COMPUESTO 15 MG / 2 ML - 100 MG / 2 ML,38672,HO31052/2,PLIDAN COMPUESTO 15 mg / 2 mL - 100 mg / 2 mL X 1 AMPOLLAS,Clonixino Lisina,INYECTABLE,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4114.jpg,2,1
PLIDAN COMPUESTO 15 MG / 2 ML - 100 MG / 2 ML,38673,HO31052/3,PLIDAN COMPUESTO 15 mg / 2 mL - 100 mg / 2 mL X 2 AMPOLLAS,Clonixino Lisina,INYECTABLE,MEGALABS S.A.,https://pccentro.net.ve/img/s/8/4/0/4/6/84046-large_default.webp,2,1
PRAXONA 150 MG,38679,ME15805/2,PRAXONA 150 mg X 10 COMPRIMIDOS,Dipirona - Salicilamida,COMPRIMIDOS,MEGALABS S.A.,,2,1
PRAXONA 150 MG,38680,ME15805/3,PRAXONA 150 mg X 24 COMPRIMIDOS,Dipirona - Salicilamida,COMPRIMIDOS,MEGALABS S.A.,,2,1
PREDNISOLONA 5 MG,38684,ME43039/2,PREDNISOLONA 5 mg X 10 TABLETAS,,TABLETAS,"JIANGXI XIER KANGTAI PHARMACEUTICAL CO., LTD",https://mav.farmaciasaas.com/api/images/articulos/23776.jpg,4,2
PREDNISOLONA 5 MG,38685,ME43039/3,PREDNISOLONA 5 mg X 30 TABLETAS,,TABLETAS,"JIANGXI XIER KANGTAI PHARMACEUTICAL CO., LTD",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21369.jpg,4,2
PREDNISOLONA 5 MG,38686,ME42866/2,PREDNISOLONA 5 mg X 10 TABLETAS,Prednisolona,TABLETAS,RONALD PHARMACEUTICALS PVT. LTD.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54512.jpg,4,2
PREDNISOLONA 5 MG,38687,ME42866/3,PREDNISOLONA 5 mg X 30 TABLETAS,Prednisolona,TABLETAS,RONALD PHARMACEUTICALS PVT. LTD.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23882.jpg,4,2
PREDNISONA 50 MG,38688,ME27150,PREDNISONA 50 mg X 10 TABLETAS,Prednisona,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10937.jpg,2,2
PREDNISONA 50 MG,38689,ME34836,PREDNISONA 50 mg X 10 TABLETAS.,Prednisona,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7835.jpg,2,2
PREDNISONA 5 MG,38690,ME12419/2,PREDNISONA 5 mg X 10 TABLETAS,Prednisona,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2998.jpg,4,2
PREDNISONA 5 MG,38691,ME12419/4,PREDNISONA 5 mg X 100 TABLETAS,Prednisona,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22275.jpg,4,2
PREDNISONA 5 MG,38692,ME12419/3,PREDNISONA 5 mg X 30 TABLETAS,Prednisona,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10460.jpg,4,2
PREDNISONA 5 MG,38693,ME32934,PREDNISONA 5 mg X 10 TABLETAS,Prednisona,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3927.jpg,4,2
PREGABALINA 150 MG,38694,ME42570/3,PREGABALINA 150 mg X 30 CAPSULAS,Pregabalina,CAPSULAS,REMUS PHARMACEUTICALS PVT. LTD.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27605.jpg,2,1
PREGABALINA 150 MG,38695,ME42570/2,PREGABALINA 150 mg X 20 CAPSULAS,Pregabalina,CAPSULAS,REMUS PHARMACEUTICALS PVT. LTD.,https://pccentro.net.ve/img/s/8/4/1/0/5/84105-large_default.webp,2,1
PREGALIS 75MG,38696,ME44579/3,PREGALIS 75MG X 30 CAPSULAS,Pregabalina,CAPSULAS,PINNACLE LIFE SCIENCE PVT. LTD.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51773.jpg,2,1
PREGALIS 75MG,38697,ME44579/2,PREGALIS 75MG X 14 CAPSULAS,Pregabalina,CAPSULAS,PINNACLE LIFE SCIENCE PVT. LTD.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23488.jpg,2,1
QUETIAPINA 100 MG,38708,ME43431/2,QUETIAPINA 100 mg X 10 TABLETAS RECUBIERTAS,,TABLETAS,PINNACLE LIFE SCIENCE PVT. LTD.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50162.jpg,2,1
QUETIAPINA 100 MG,38709,ME43431/3,QUETIAPINA 100 mg X 30 TABLETAS RECUBIERTAS,,TABLETAS,PINNACLE LIFE SCIENCE PVT. LTD.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27607.jpg,2,1
RIFAMIX 200 MG,38729,ME39775/3,RIFAMIX 200 mg X 12 COMPRIMIDOS RECUBIERTOS,Rifaximina,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99098.jpg,2,1
RIFAMIX 200 MG,38730,ME39775/2,RIFAMIX 200 mg X 10 COMPRIMIDOS RECUBIERTOS,Rifaximina,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://pccentro.net.ve/img/s/7/8/8/9/3/78893-large_default.webp,2,1
RIVAROXABAN 20 MG,38745,ME42923/2,RIVAROXABAN 20 mg X 10 TABLETAS RECUBIERTAS,Rivaroxaban,TABLETAS,WEST-COAST PHARMACEUTICAL WORKS LTD,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26738.jpg,2,1
RIVAROXABAN 20 MG,38746,ME42923/3,RIVAROXABAN 20 mg X 14 TABLETAS RECUBIERTAS,Rivaroxaban,TABLETAS,WEST-COAST PHARMACEUTICAL WORKS LTD,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54217.jpg,2,1
ROSUVASTATINA 20 MG,38749,ME37264,ROSUVASTATINA 20 mg X 30 COMPRIMIDOS RECUBIERTOS,Rosuvastatina,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21364.jpg,3,2
ROSUVASTATINA 20 MG,38750,ME42632/2,ROSUVASTATINA 20 mg X 10 TABLETAS RECUBIERTAS,Rosuvastatina,TABLETAS,WEST-COAST PHARMACEUTICAL WORKS LTD,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24316.jpg,3,2
ROSUVASTATINA 20 MG,38751,ME42632/3,ROSUVASTATINA 20 mg X 30 TABLETAS RECUBIERTAS,Rosuvastatina,TABLETAS,WEST-COAST PHARMACEUTICAL WORKS LTD,https://pccentro.net.ve/img/s/8/3/9/9/8/83998-large_default.webp,3,2
ROWELUK 5 MG,38755,ME37201/2,ROWELUK 5 mg X 10 COMPRIMIDOS MASTICABLES,Montelukast,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26093.jpg,2,1
ROWELUK 5 MG,38756,ME37201/3,ROWELUK 5 mg X 30 COMPRIMIDOS MASTICABLES,Montelukast,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92735.jpg,2,1
ROWELUK 4 MG,38758,ME37200/3,ROWELUK 4 mg X 30 COMPRIMIDOS MASTICABLES,Montelukast,COMPRIMIDOS,MEGALABS S.A.,https://pccentro.net.ve/img/s/5/6/7/8/9/56789-large_default.webp,2,1
ROWELUK 4 MG,38759,ME37200/2,ROWELUK 4 mg X 10 COMPRIMIDOS MASTICABLES,Montelukast,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25403.jpg,2,1
SECNIDAZOL 500 MG,38767,ME30953,SECNIDAZOL 500 mg X 4 TABLETAS RECUBIERTAS,Secnidazol Anhidro,TABLETAS,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52731.jpg,3,3
SECNIDAZOL 500 MG,38771,ME37852,SECNIDAZOL 500 mg X 4 COMPRIMIDOS,Secnidazol Anhidro,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3004.jpg,3,3
SECNIDAZOL 500 MG,39302,ME32763,SECNIDAZOL 500 mg X 10 TABLETAS,Secnidazol Anhidro,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://pccentro.net.ve/img/s/2/2/9/8/0/22980-large_default.webp,3,3
SECNIDAZOL 1 G,38769,ME37061,SECNIDAZOL 1 g X 2 TABLETAS RECUBIERTAS,Secnidazol Anhidro,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8585.jpg,3,3
SECNIDAZOL 1 G,38770,ME31560,SECNIDAZOL 1 g X 2 TABLETAS RECUBIERTAS,Secnidazol Anhidro,TABLETAS,"LABORATORIOS KIMICEG, C.A.",https://pccentro.net.ve/img/s/5/8/7/0/2/58702-large_default.webp,3,3
SECNIDAZOL 1 G,38772,ME37617,SECNIDAZOL 1 g X 2 TABLETAS RECUBIERTAS,Secnidazol Anhidro,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92494.jpg,3,3
SERLINE 50 MG,38778,ME30171/2,SERLINE 50 mg X 10 COMPRIMIDOS,Sertralina,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11400.jpg,2,1
SERLINE 50 MG,38779,ME30171/3,SERLINE 50 mg X 30 COMPRIMIDOS,Sertralina,COMPRIMIDOS,MEGALABS S.A.,https://pccentro.net.ve/img/s/8/4/1/1/0/84110-large_default.webp,2,1
SERTRALINA 50 MG,38780,ME32466/3,SERTRALINA 50 mg X 30 TABLETAS,Sertralina,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25669.jpg,7,3
SERTRALINA 50 MG,38781,ME32466/4,SERTRALINA 50 mg X 56 TABLETAS,Sertralina,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53165.jpg,7,3
SERTRALINA 50 MG,38782,ME32466/2,SERTRALINA 50 mg X 10 TABLETAS,Sertralina,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2960.jpg,7,3
SERTRALINA 50 MG,38783,ME31067/2,SERTRALINA 50 mg X 10 COMPRIMIDOS RECUBIERTOS,Sertralina,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://pccentro.net.ve/img/s/8/4/1/1/0/84110-large_default.webp,7,3
SERTRALINA 50 MG,38784,ME31067/3,SERTRALINA 50 mg X 14 COMPRIMIDOS RECUBIERTOS,Sertralina,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22393.jpg,7,3
SERTRALINA 50 MG,38785,ME31067/4,SERTRALINA 50 mg X 30 COMPRIMIDOS RECUBIERTOS,Sertralina,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51984.jpg,7,3
SERTRALINA 50 MG,38786,ME43842,Sertralina 50 mg X 14 Tabletas Recubiertas,Sertralina,TABLETAS,HIRAL LABS LIMITED,https://pccentro.net.ve/img/s/8/4/1/1/0/84110-large_default.webp,7,3
SILDENAFILO 50MG,38791,ME43690/2,SILDENAFILO 50mg X 1 TABLETAS RECUBIERTAS,Sildenafilo,TABLETAS,"LABORATORIOS L.O. OFTALMI, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53621.jpg,3,1
SILDENAFILO 50MG,38792,ME43690/3,SILDENAFILO 50mg X 2 TABLETAS RECUBIERTAS,Sildenafilo,TABLETAS,"LABORATORIOS L.O. OFTALMI, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53622.jpg,3,1
SILDENAFILO 50MG,38793,ME43690/4,SILDENAFILO 50mg X 4 TABLETAS RECUBIERTAS,Sildenafilo,TABLETAS,"LABORATORIOS L.O. OFTALMI, C.A.",https://pccentro.net.ve/img/s/2/4/5/1/0/24510-large_default.webp,3,1
SILDEX 100 MG,38794,ME42444/2,SILDEX 100 mg X 1 TABLETAS RECUBIERTAS,,TABLETAS,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23468.jpg,2,1
SILDEX 100 MG,38795,ME42444/3,SILDEX 100 mg X 2 TABLETAS RECUBIERTAS,,TABLETAS,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23469.jpg,2,1
SILDEX 50 MG,38796,ME37030/2,SILDEX 50 mg X 1 TABLETAS RECUBIERTAS,Sildenafilo,TABLETAS,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90912.jpg,2,1
SILDEX 50 MG,38797,ME37030/3,SILDEX 50 mg X 2 TABLETAS RECUBIERTAS,Sildenafilo,TABLETAS,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94885.jpg,2,1
SITAGLIPTINA - METFORMINA CLORHIDRATO 50 MG - 500 MG,38800,ME43259/3,SITAGLIPTINA - METFORMINA CLORHIDRATO 50 mg - 500 mg X 30 TABLETAS RECUBIERTAS,Metformina - Sitagliptina,TABLETAS,REMUS PHARMACEUTICALS PVT. LTD.,https://pccentro.net.ve/img/s/2/4/4/5/6/24456-large_default.webp,2,1
SITAGLIPTINA - METFORMINA CLORHIDRATO 50 MG - 500 MG,38801,ME43259/2,SITAGLIPTINA - METFORMINA CLORHIDRATO 50 mg - 500 mg X 10 TABLETAS RECUBIERTAS,Metformina - Sitagliptina,TABLETAS,REMUS PHARMACEUTICALS PVT. LTD.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54216.jpg,2,1
SUCRALFATO 1 G,38807,ME43073/3,SUCRALFATO 1 g X 20 TABLETAS,,TABLETAS,RONALD PHARMACEUTICALS PVT. LTD.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54219.jpg,2,1
SUCRALFATO 1 G,38808,ME43073/2,SUCRALFATO 1 g X 10 TABLETAS,,TABLETAS,RONALD PHARMACEUTICALS PVT. LTD.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25675.jpg,2,1
