id,sku,nombre_comercial,descripcion,marca_id,precio_usd,foto_url,activo,created_at,updated_at,molecula,linea,forma,disponible,requiere_cotizacion,visible_catalogo,es_cotizacion,pais_id,fuente_inhrr_ef,laboratorio,costo_usd,presentacion,unidades_por_presentacion
39390,ME44419/4,TERAGRIPFORTE NOCHE 650mg-4mg X 10 GRANULADO PARA SOLUCION ORAL,ACETAMINOFEN - CLORFENIRAMINA MALEATO,,7.85,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Acetaminofen - Clorfeniramina,Linea Farmacia,GRANULADOS,true,false,true,false,,E.F.44.419,LABORATORIOS FARMA S.A.,4.71,X 10 GRANULADO PARA SOLUCION ORAL,10
39391,ME37166,TERAGRIPSUPRA X 10 TABLETAS RECUBIERTAS,ACETAMINOFEN - PSEUDOEFEDRINA - DEXTROMETORFANO,,7.22,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Acetaminofen - Dextrometorfano - Pseudoefedrina,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.37.166,LABORATORIOS FARMA S.A.,4.33,X 10 TABLETAS RECUBIERTAS,10
39392,ME38822,TERBINAFINA 1 % CREMA,,,4.78,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Farmacia,CREMA,true,false,true,false,,E.F.G.38.822,"LABORATORIOS KIMICEG, C.A.",2.87,,
39393,HO43730,TIOCOLCHICOSIDO 4 mg / 2 mL X 12 AMPOLLAS,TIOCOLCHICOSIDO,,3.77,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Tiocolchicosido,Linea Hospitalaria,INYECTABLE,true,false,true,false,,E.F.G.43.730,"BIOTECH LABORATORIOS, C.A.",2.26,X 12 AMPOLLAS,12
39394,HO37915,TIOCOLCHICOSIDO 4 mg / 2 mL X 12 AMPOLLAS,TIOCOLCHICOSIDO,,5.03,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Tiocolchicosido,Linea Hospitalaria,INYECTABLE,true,false,true,false,,E.F.G.37.915,"CALOX INTERNATIONAL, C.A.",3.02,X 12 AMPOLLAS,12
39395,ME36574,"TOBRAMICINA 0,3 % SOLUCION OFTALMICA",TOBRAMICINA SULFATO,,7.33,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Tobramicina,Linea Farmacia,SOLUCION OFTALMICA,true,false,true,false,,E.F.G.36.574,"LABORATORIOS L.O. OFTALMI, C.A.",4.4,,
39396,ME28025,TOBRASOL 3 mg / g UNGUENTO OFTALMICO,TOBRAMICINA SULFATO,,33.93,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Tobramicina,Linea Farmacia,UNGUENTO,true,false,true,false,,E.F.28.025,"LABORATORIOS L.O. OFTALMI, C.A.",20.36,,
39397,ME30908,TRIMETOPRIM/SULFAMETOXASOL 40 mg - 200 mg / 5 mL SUSPENSION,,,4.57,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Farmacia,SUSPENSION ORAL,true,false,true,false,,E.F.G.30.908,"LABORATORIOS KIMICEG, C.A.",2.74,,
39398,ME43779/2,"VALGEM PLUS 160 mg-12,5 mg X 10 TABLETAS RECUBIERTAS",HIDROCLOROTIAZIDA - VALSARTAN,,8.62,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Hidroclorotiazida - Valsartan,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.43.779,"GEMA LABS, C.A.",5.17,X 10 TABLETAS RECUBIERTAS,10
39399,ME43779/3,"VALGEM PLUS 160 mg-12,5 mg X 30 TABLETAS RECUBIERTAS",HIDROCLOROTIAZIDA - VALSARTAN,,20.33,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Hidroclorotiazida - Valsartan,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.43.779,"GEMA LABS, C.A.",12.2,X 30 TABLETAS RECUBIERTAS,30
39400,ME42451,VALSARTAN 160 mg X 20 CAPSULAS,VALSARTAN,,8.05,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Valsartan,Linea Farmacia,CAPSULAS,true,false,true,false,,E.F.G.42.451,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",4.83,X 20 CAPSULAS,20
39401,ME37747,"VALSARTAN CON HIDROCLOROTIAZIDA 160 mg - 12,5 mg COMPRIMIDOS RECUBIERTOS",VALSARTAN - HIDROCLOROTIAZIDA,,9.62,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Hidroclorotiazida - Valsartan,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.37.747,"LABORATORIOS VARGAS, S.A.",5.77,,
39402,ME38569,VALSARTAN 160 mg CAPSULAS,VALSARTAN,,10.20,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Valsartan,Linea Farmacia,CAPSULAS,true,false,true,false,,E.F.G.38.569,"LABORATORIOS KIMICEG, C.A.",6.12,,
39403,ME36230,"VALSARTAN-HIDROCLOROTIAZIDA 160 mg-12,5 mg X 30 COMPRIMIDOS RECUBIERTOS",,,16.32,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.36.230,"LABORATORIOS LETI, S.A.V.",9.79,X 30 COMPRIMIDOS RECUBIERTOS,30
39404,ME38568,VALSARTAN 80 mg CAPSULAS,VALSARTAN,,7.68,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Valsartan,Linea Farmacia,CAPSULAS,true,false,true,false,,E.F.G.38.568,"LABORATORIOS KIMICEG, C.A.",4.61,,
39405,ME42915,VALSARTAN 80 mg COMPRIMIDOS RECUBIERTOS,VALSARTAN,,9.52,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Valsartan,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.42.915,"LABORATORIOS VARGAS, S.A.",5.71,,
39406,ME37749,"VALSARTAN CON HIDROCLOROTIAZIDA 80 mg - 12,5 mg COMPRIMIDOS",VALSARTAN - HIDROCLOROTIAZIDA,,5.20,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Hidroclorotiazida - Valsartan,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.37.749,"LABORATORIOS VARGAS, S.A.",3.12,,
39407,HO43946,VERALEN P 75 mg / 3 mL X 1 AMPOLLAS,DICLOFENACO POTASICO,,1.82,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Diclofenaco,Linea Hospitalaria,INYECTABLE,true,false,true,false,,E.F.43.946,"LABORATORIO COFASA, S.A.",1.09,X 1 AMPOLLAS,1
39408,ME998,VITAMINA C 100 mg/5 ml JARABE,ACIDO ASCORBICO,,7.07,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Ascorbico Acido,Linea Farmacia,JARABE,true,false,true,false,,P.F.998,MEGALABS S.A.,4.24,,
39409,ME31438,VITADYN C 1 g COMPRIMIDOS EFERVESCENTES SABOR A GRAPEFRUIT X 10 COMPRIMIDOS,ACIDO ASCORBICO,,20.57,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Ascorbico Acido,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.31.438,"LABORATORIOS L.O. OFTALMI, C.A.",12.34,X 10 COMPRIMIDOS,10
39410,ME31002,VITADYN C 500 mg X 30 TABLETAS MASTICABLES SABOR A FRESA,ACIDO ASCORBICO,,17.32,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Ascorbico Acido,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.31.002,"LABORATORIOS L.O. OFTALMI, C.A.",10.39,X 30 TABLETAS MASTICABLES SABOR A FRESA,30
39411,ME6025/2,VITAMINA B12 250 mcg X 3 CAPSULAS,CIANOCOBALAMINA,,9.62,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Cianocobalamina,Linea Farmacia,CAPSULAS,true,false,true,false,,E.F.6.025,MEGALABS S.A.,5.77,X 3 CAPSULAS,3
39412,ME6025/3,VITAMINA B12 250 mcg X 20 CAPSULAS,CIANOCOBALAMINA,,7.55,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Cianocobalamina,Linea Farmacia,CAPSULAS,true,false,true,false,,E.F.6.025,MEGALABS S.A.,4.53,X 20 CAPSULAS,20
39413,ME36008,VITAMINA C 50 mg / 5 mL JARABE,ACIDO ASCORBICO,,6.02,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Ascorbico Acido,Linea Farmacia,JARABE,true,false,true,false,,E.F.G.36.008,"LABORATORIOS VARGAS, S.A.",3.61,,
39414,ME28666,YONAL 15 mg / 5 mL SOLUCION ORAL,DEXTROMETORFANO BROMHIDRATO MONOHIDRATO,,6.83,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Dextrometorfano,Linea Farmacia,SOLUCION ORAL,true,false,true,false,,E.F.28.666,"BIOTECH LABORATORIOS, C.A.",4.1,,
39415,ME42111,YONALAT 15 mg - 3 mg / 5 mL SOLUCION ORAL,CLORFENIRAMINA,,7.65,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Clorfeniramina,Linea Farmacia,SOLUCION ORAL,true,false,true,false,,E.F.42.111,"BIOTECH LABORATORIOS, C.A.",4.59,,
39416,ME43457,"ZUDENINA PEB 0,1% - 2,5% GEL",ADAPALENO - PEROXIDO DE BENZOILO,,14.65,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Adapaleno - Benzoilo Peroxido,Linea Farmacia,GEL,true,false,true,false,,E.F.43.457,MEGALABS S.A.,8.79,,
39417,ME21870,SAX X 10 SOLUCION,ACIDO BORICO,,8.92,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Farmacia,LOCION,true,false,true,false,,E.F.21.870,"BIOTECH LABORATORIOS, C.A.",5.35,X 10 SOLUCION,10
39418,ME32679,"ACRYLARM 0,2 % GEL OFTALMICO",ACIDO POLIACRILICO,,45.67,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Farmacia,GEL,true,false,true,false,,E.F.32.679,LABORATORIOS POEN S.A.U.,27.4,,
39419,ME43846,ALBENDAZOL 100 mg / 5 mL SUSPENSIÓN ORAL,ALBENDAZOL,,4.55,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Albendazol,Linea Farmacia,SOLUCION ORAL,true,false,true,false,,E.F.G.43.846,MOREPEN LABORATORIES LIMITED,2.73,,
39420,ME35027,ALBENDAZOL 200 mg TABLETAS RECUBIERTAS MASTICABLES,ALBENDAZOL,,1.97,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Albendazol,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.35.027,"BIOTECH LABORATORIOS, C.A.",1.18,,
39421,ME43324,"ALILUB 1,4 % SOLUCION OFTALMICA",ALCOHOL POLIVINILICO,,11.87,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Farmacia,SOLUCION OFTALMICA,true,false,true,false,,E.F.43.324,ARBOFARMA S.A.S.,7.12,,
39422,ME34071,ALERVAX 120 mg X 10 TABLETAS RECUBIERTAS,FEXOFENADINA CLORHIDRATO,,11.83,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Fexofenadina,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.34.071,"PROCAPS, S.A.",7.1,X 10 TABLETAS RECUBIERTAS,10
39423,ME31275,AMOXIDUO 750 mg / 5 mL POLVO PARA SUSPENSION ORAL,AMOXICILINA,,19.27,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Amoxicilina,Linea Farmacia,POLVO PARA RECONSTITUCION,true,false,true,false,,E.F.31.275,ROEMMERS S.A.I.C.F,11.56,,
39424,ME34809,ANALPERNAX 250 mg X 10 CAPSULAS,NAPROXENO,,6.45,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Naproxeno,Linea Farmacia,CAPSULAS,true,false,true,false,,E.F.34.809,"LABORATORIO LA SANTE, C.A.",3.87,X 10 CAPSULAS,10
39425,ME41681,ANAPIR 400 mg X 10 CAPSULAS BLANDAS,IBUPROFENO,,5.23,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Ibuprofeno,Linea Farmacia,CAPSULAS,true,false,true,false,,E.F.41.681,"INDUSTRIAS INTERCAPS DE VENEZUELA, C.A.",3.14,X 10 CAPSULAS BLANDAS,10
39426,ME1482,ANGIOFLUX (SULODEXIDA) 250 LSU X 25 CAPSULAS BLANDAS,SULODEXIDA,,115.37,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Sulodexida,Linea Farmacia,CAPSULAS,true,false,true,false,,P.B.1.482,CATALENT ITALY S.P.A,69.22,X 25 CAPSULAS BLANDAS,25
39427,ME43734,ARIPIPRAZOL 15mg X 30 TABLETAS,ARIPIPRAZOL,,25.93,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Aripiprazol,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.43.734,"JIANGXI SYNERGY PHARMACEUTICAL CO., LTD",15.56,X 30 TABLETAS,30
39428,ME43632,APIRETFLU 24 HORAS X 6 GRANULADO,ACETAMINOFEN - CLORFENIRAMINA MALEATO - ACETAMINOFEN - CLORFENAMINA MALEATO - CAFEINA,,16.90,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Acetaminofen - Cafeina - Clorfenamina - Clorfeniramina,Linea Farmacia,GRANULADOS,true,false,true,false,,E.F.43.632,"LABORATORIOS L.O. OFTALMI, C.A.",10.14,X 6 GRANULADO,6
39429,ME38633,APRIX 125 mg X 10 CAPSULAS BLANDAS,SIMETICONA,,5.82,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Simeticona,Linea Farmacia,CAPSULAS,true,false,true,false,,E.F.38.633,"INDUSTRIAS INTERCAPS DE VENEZUELA, C.A.",3.49,X 10 CAPSULAS BLANDAS,10
39430,ME31240,"CO-APROVEL 150 mg - 12,5 mg X 28 COMPRIMIDOS RECUBIERTOS",IRBESARTAN - HIDROCLOROTIAZIDA,,67.10,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Hidroclorotiazida - Irbesartan,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.31.240,SANOFI WINTHROP INDUSTRIE,40.26,X 28 COMPRIMIDOS RECUBIERTOS,28
39431,ME34821,ULTRAFEN FORTE 650 mg X 10 CAPSULAS BLANDAS,ACETAMINOFEN,,5.72,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Acetaminofen,Linea Farmacia,CAPSULAS,true,false,true,false,,E.F.34.821,"INDUSTRIAS INTERCAPS DE VENEZUELA, C.A.",3.43,X 10 CAPSULAS BLANDAS,10
39432,ME44038,ASPIANDEX 81 mg X 30 TABLETAS CON RECUBRIMIENTO ENTERICO,ACIDO ACETILSALICILICO,,5.30,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Acetilsalicilico Acido,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.44.038,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",3.18,X 30 TABLETAS CON RECUBRIMIENTO ENTERICO,30
39433,ME24736,ATAMEL 120 mg / 5 mL JARABE,ACETAMINOFEN,,3.38,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Acetaminofen,Linea Farmacia,JARABE,true,false,true,false,,E.F.24.736,"CALOX INTERNATIONAL, C.A.",2.03,,
39434,ME44711,ATAPEC 25 mg X 30 COMPRIMIDOS RECUBIERTOS,QUETIAPINA,,8.20,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Quetiapina,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.44.711,VICENTE SCAVONE & CIA. S.A.E. - LABORATORIOS LASCA,4.92,X 30 COMPRIMIDOS RECUBIERTOS,30
39435,ME37481,ATOVAROL 20 mg X 30 CAPSULAS BLANDAS,ATORVASTATINA,,11.45,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Atorvastatina,Linea Farmacia,CAPSULAS,true,false,true,false,,E.F.37.481,"PROCAPS, S.A.",6.87,X 30 CAPSULAS BLANDAS,30
39436,ME43792,"AVOST 0,004% SOLUCION OFTALMICA",TRAVOPROST,,22.27,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Travoprost,Linea Farmacia,SOLUCION OFTALMICA,true,false,true,false,,E.F.43.792,THE IBN SINA PHARMACEUTICAL INDUSTRY LTD,13.36,,
39437,ME36689,AZITROMICINA 500 mg X 3 TABLETA RECUBIERTA,AZITROMICINA,,3.78,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Azitromicina,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.36.689,"CORPORACION INFARMASA, S.A.",2.27,X 3 TABLETA RECUBIERTA,3
39438,ME42975,"BEDEX 0,15 % SOLUCION TOPICA BUCAL",BENCIDAMINA CLORHIDRATO,,8.28,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Bencidamina,Linea Farmacia,SOLUCION TOPICA,true,false,true,false,,E.F.42.975,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",4.97,,
39439,ME36242,"CLOBETASOL PROPIONATO 0,05% UNGUENTO",CLOBETASOL,,9.63,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Clobetasol,Linea Farmacia,UNGUENTO,true,false,true,false,,E.F.G.36.242,"CALOX INTERNATIONAL, C.A.",5.78,,
39440,HO37882,PREDNIDET 500 mg X 1 AMPOLLAS,METILPREDNISOLONA,,20.88,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Metilprednisolona,Linea Hospitalaria,INYECTABLE,true,false,true,false,,E.F.37.882,INSTITUTO BIOLOGICO CONTEMPORANEO S.A.,12.53,X 1 AMPOLLAS,1
39441,ME31588,"OTALEX 0,2 % - 1 % SUSPENSION OTICA",CIPROFLOXACINO - HIDROCORTISONA,,13.72,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Ciprofloxacino - Hidrocortisona,Linea Farmacia,SUSPENSION ORAL,true,false,true,false,,E.F.31.588,MEGALABS S.A.,8.23,,
39442,ME43492,BIRGIT PLUS 50 mg - 850 mg X 30 COMPRIMIDOS RECUBIERTOS,SITAGLIPTINA - METFORMINA CLORHIDRATO,,38.53,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Metformina - Sitagliptina,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.43.492,MALVIYA CHEMICALS & PHARMACEUTICALS (P) LTD,23.12,X 30 COMPRIMIDOS RECUBIERTOS,30
39443,ME43578,"BIOTALOL HCT 10 mg - 6,25 mg COMPRIMIDOS RECUBIERTOS ",HIDROCLOROTIAZIDA - FUMARATO DE BISOPROLOL,,27.47,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Bisoprolol - Hidroclorotiazida,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.43.578,"LABORATORIOS LETI, S.A.V.",16.48,,
39444,ME42416,BLOKXA 20 mg X 28 TABLETAS RECUBIERTAS,RIVAROXABAN,,29.70,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Rivaroxaban,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.42.416,"CALOX INTERNATIONAL, C.A.",17.82,X 28 TABLETAS RECUBIERTAS,28
39445,ME32078,BONAC 4% GEL USO TOPICO,ERITROMICINA,,30.73,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Eritromicina,Linea Farmacia,GEL,true,false,true,false,,E.F.32.078,ARBOFARMA S.A.S.,18.44,,
39446,ME40814,"BRIMOPRESS 0,2 % SOLUCION OFTALMICA",BRIMONIDINA TARTRATO,,24.47,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Brimonidina,Linea Farmacia,SOLUCION OFTALMICA,true,false,true,false,,E.F.40.814,LABORATORIOS POEN S.A.U.,14.68,,
39447,ME32168,"BRIXIA 0,0 5% SOLUCION OFTALMICA",AZELASTINA CLORHIDRATO,,21.43,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Azelastina,Linea Farmacia,SOLUCION OFTALMICA,true,false,true,false,,E.F.32.168,LABORATORIOS POEN S.A.U.,12.86,,
39448,ME32411,BUDESONIDA 50 mcg / DOSIS SUSPENSION PARA INHALACION ORAL,BUDESONIDA,,35.45,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Budesonida,Linea Farmacia,SUSPENSION ORAL,true,false,true,false,,E.F.G.32.411,LABORATORIO ALDO UNION S.L.,21.27,,
39449,ME43037,HIOSCINA N-BUTILBROMURO 10 mg X 10 TABLETAS RECUBIERTAS,N-BUTILBROMURO DE HIOSCINA,,8.65,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.43.037,"JIANGXI XIER KANGTAI PHARMACEUTICAL CO., LTD",5.19,X 10 TABLETAS RECUBIERTAS,10
39450,ME44027,"NAFAZOLINA CLORHIDRATO 0,012 % SOLUCION OFTALMICA",CLORHIDRATO DE NAFAZOLIN,,8.37,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Nafazolina,Linea Farmacia,SOLUCION OFTALMICA,true,false,true,false,,E.F.G.44.027,INDIANA OPHTHALMICS,5.02,,
39451,ME36249,GYNOTRAN 15%-4% CREMA VAGINAL,METRONIDAZOL - NITRATO DE MICONAZOL,,11.52,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Metronidazol - Miconazol,Linea Farmacia,CREMA,true,false,true,false,,E.F.36.249,"CALOX INTERNATIONAL, C.A.",6.91,,
39452,ME44040,CEFOTAS 250 mg / 5 mL POLVO PARA SUSPENSION ORAL,CEFADROXILO MONOHIDRATO ,,13.02,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Cefadroxilo,Linea Farmacia,POLVO PARA RECONSTITUCION,true,false,true,false,,E.F.44.040,SYNTOFARMA S.A.,7.81,,
39453,ME44550,CIBROLIP 100 mg X 30 CAPSULAS,CIPROFIBRATO,,29.65,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Farmacia,CAPSULAS,true,false,true,false,,E.F.44.550,INTECH HEALTHCARE,17.79,X 30 CAPSULAS,30
